descripcion,categoria
"referido a un compuesto de formula (i), donde x es de preferencia ch2, nh, -o-, -s-; r1 es h, halo, -cn, entre otros; r2 es -c(=o)ora y -c(=o)nrcrd; r",Patente
"referido a un anticuerpo monoclonal que enlaza especificamente tyrp 1 humano (sec id no. 28), caracterizado por que comprende: cdrh1 (sec id no:1), cd",Patente
"referido a un cristal de (r)-2-[[[3-metil-4-(2,2,2-trifluoroetoxi)-2-piridinil]metil]sulfinil]-1h-bencimidazol, donde el patron de analisis de difracc",Patente
"referido a un compuesto de formula (i), donde r1 es h, alquilo c1-c3; r2 es h, alquilo c1-c3, cicloalquilo c3-c5, fluoroalquilo c1-c3, entre otros; r3",Patente
"se refiere a compuestos derivados de carbamoilo de formula (i) donde a es 2,6-pirazindiilo, 3,5-piridindiilo o 2,6-piridindiilo opcionalmente sustitui",Patente
"se refiere a compuestos derivados de tiazolo[4,5-d]pirimidin-2(3h)-ona de formula (i) donde r1 es ch3 o c2h5; r2 y r3 son cada uno h o ch3; r4, r5, r6",Patente
"referida a un derivado de piridina o pirazina de formula (i), donde r1 y r2 son h, alquilo c1-c6, cicloalquilo c3-c8, entre otros; y es h, -o-alquilo ",Patente
"referida a un derivado de 4-aminociclohexano de formula (1), donde y1, y1', y2, y2', y3, y3', y4 e y4' son h, f, cho, cn, entre otros; r1 y r2 son h, ",Patente
referida a un peptido derivado del transcrito regulado por cocaina y anfetamina (cart) que tiene la actividad biologica del cart humano seleccionado d,Patente
referida a una composicion farmaceutica para inhalacion que comprende aclidinio en forma de polvo seco de una sal farmaceuticamente aceptable y un veh,Patente
"referida a un compuesto derivado de diosmetina de formula (i), donde r1, r2 y r3 son un atomo de h o el grupo (a). son compuestos preferidos: 6,8,2'-t",Patente
referida a un antagonista del receptor 2 activado con proteasa (par2) tal como un anticuerpo anti-par2 humano o un fragmento de un anticuerpo que se u,Patente
"referida a un compuesto derivado de imidazo-piridina de formula (i), donde r1 es un grupo fenilo, naftilo, heteroarilo de 5 a 10 miembros o un grupo h",Patente
"referida a una combinacion farmaceutica que comprende de 1,5 mg a 3,0 mg de drospirenona (drsp) y de 1 ,0 mg a 2,0 mg de 17beta-estradiol (e2). dicha ",Patente
"se refiere a una instalacion hidraulica que comprende al menos una maquina, de tipo turbina, bomba o turbina-bomba, definiendo al menos un conducto hi",Patente
que comprende: a) una pantalla digital; b) un boton de emergencia; c) una manija de una valvula de regulacion de presion; d) un interruptor selector; ,Patente
"referido a un dosificador activable por la corrienete de aire aspirada por el usuario para inhalar una sustancia pulverulenta, particularmente de tipo",Patente
"referido a un dispositivo de maniobra con acumulacion de energia electrica para interruptores o interruptores de desconexion encajonados y modulares, ",Patente
"referida a un compuesto de pirrolopiridina de formula (i), donde n es un entero de 0 a 3; x es halogeno, alquilo c1-c6, cicloalquilo c3-c7, c(o)nr1r2,",Patente
"que comprende al menos un modulo que consta de dos placas de carga, entre las que se conecta un numero variable de disipadores metalicos en forma de u",Patente
"referido a un metodo que comprende: a) la provision al consumidor de electricidad, de una indicacion de consumo instantaneo de electricidad; b) la det",Patente
referido a una caja de paso para incorporar cable a traves de dicho dispositivo que comprende: a) una caja de paso provista de paredes laterales perim,Patente
"referido a un dispositivo dosificador activable por la corriente de aire aspirado por un usuario para inhalar una sustancia pulverulenta, particularme",Patente
"referido a una maquina hidraulica que incluye una rueda, movil en rotacion relativa a una estructura fija, la cual es atravesada por un flujo forzado ",Patente
"donde la barra de contacto de celda electrolitica comprende: a) un polo primario; b) un par de polos secundarios, los cuales tienen una carga opuesta ",Patente
que incluye un compuesto de (poli)alquileno que tiene un enlace insaturado representado por medio de la formula (1): r2o-r1-o-(a1o)n-r3 (1) -(a2o)m-r4,Patente
"referida a un derivado de piridazina de formula (i), donde a es fenilo o piridilo opcionalmente sustituido con r1; l1 es ch(r5)ch2-, -ch(nr7r8)ch2-, -",Patente
"referida a un derivado de pirazina de formula (i), donde r1 es cicloalquilo c3-c7 opcionalmente sustituido por oh, hidroxialquilo c1-c7 o ch2-cr9r10-c",Patente
"referida a un compuesto derivado de azetidina de formula (i), donde l es so2 o co; r1 es alquilo c1-c6, cicloalquilo c3-c7, fenilo, heteroarilo de 5 o",Patente
referida a un anticuerpo o fragmento de anticuerpo que se une especificamente a una proteina ron (proteina estimulante del macrofago) que comprende un,Patente
referida a una combinacion farmaceutica que comprende un inhibidor del factor de crecimiento de hepatocito (hgf) tal como un anticuerpo monoclonal hum,Patente
referida a una variante de igf-i (factor de crecimiento similar a la insulina) modificada con polietilenglicol (pegilada) caracterizada porque se deri,Patente
"referida a un derivado de aminopiperidinilo de formula (i), donde r es oh, halogeno, alquilo c1-c6, entre otros; q1 es n(ra') o s; ra' es alquilo c1-c",Patente
"referida a un derivado de pirido[3,4-b]indol de formula (f), donde r1 es h, no2, cn, oh, entre otros; r2a y r2b son h, alquilo c1-c8, halo, entre otro",Patente
"referida a un derivado de (pirazolilcarbonil)imidazolidinona de formula (i), donde r1 es fenilo opcionalmente sustituido por halogeno, hidroxi, ciano,",Patente
"se refiere a una composicion agroquimica que contiene: a) 3'-bromo-2,3,4,6'-tetrametoxi-2',6-dimetilbenzofenona; b) un principio activo que se selecci",Patente
se refiere a compuestos derivados de benzoxepina de formula (i) donde z1 es cr1 o n; z2 es cr2 o n; z3 es cr3 o n; z4 es cr4 o n; x1 y x2 son cada uno,Patente
"se refiere a un metodo de uso de imiquimod para el tratamiento de lesiones cutaneas tales como verrugas genitales, carcinoma queratinocitico intraepid",Patente
"se refiere a un ligando de especificidad dual, que comprende: a) un primer dominio variable simple de igg de cadena ligera y de cadena pesada, que con",Patente
"referida a compuestos derivados de acido l-glutamico marcado con [18f] y l-glutamina marcada con [18f] de formula (i), donde a es oh, nh2, n(alquiloc1",Patente
"referida a un derivado de indol de formula (i), donde r1 es h o alquilo c1-c3; r2 es h, halo o ciano; r3 es piridina sustituida con ra; ra es halo, al",Patente
"referida a un compuesto derivado de piridazinona de formula (i), donde x es o, nr, s, entre otros; r es h o alquilo c1-c9; q es h, o-arilo c6-c12; y e",Patente
referida a un metodo para propagar el virus de la familia ortomixoviridae mediante una linea celular mpf de huron que tiene un numero cromosomico de 2,Patente
"referida a un compuesto heterociclico de formula (i), donde b es un anillo carbociclico o heterociclico de 5, 6, 7 u 8 elementos que comprende uno o m",Patente
"referida a un compuesto derivado de cicloheptapiridina de formula (i), donde r1 es h, cn, halo, amino, entre otros; r2 es piperidinilo sustituido con ",Patente
"se refiere a compuestos derivados de clorotiofeno amidas de formula (i) donde m es tiofenilo, x es halogeno, metilo o etinilo; r1, r2 y r3 son cada un",Patente
se refiere a una composicion farmaceutica que contiene: a) un inhibidor de dpp4 tal como la base libre de la 1-[(4-metil-quinazolin-2-il)metil]-3-meti,Patente
"se refiere a compuestos derivados de sulfonamida de formula (i) donde q es una sola union, -o- o -ch2-, r1 es arilo o heteroarilo opcionalmente unidos",Patente
se refiere a compuestos derivados de dihidropirazolona de formula (i) donde x es n o ch; r1 es h o cn; r2 es heterociclilo de 4 a 7 miembros que esta ,Patente
"se refiere a compuestos derivados de 2-imino-3-metilpirrolopirimidinona de formula (ii-a) donde r2, r3 y r4 son cada uno h, fluor, cloro o cn; r5 es h",Patente
"se refiere a compuestos derivados del acido 4-dimetilaminobutirico de formula (i) donde a1 es nh o un enlace; a2 es un enlace, o, o(ch2)2o, s, so2, en",Patente
"referida a un derivado de fenilacrilamida o fenilpropanamida de formula (i), donde la linea punteada representa un doble enlace; y y z son l, l-o-l, -",Patente
referida a una composicion farmaceutica de liberacion prolongada que comprende de 10 a 20 mg en peso de metoclopramida y de 80 a 90 miligramos en peso,Patente
"referida a un derivado de pirrolopirazina de formula (i), donde r es r1, r2, r3 o r4; r1 es alquilo c1-c6, fenilo, bencilo, entre otros; r2 es n(r2a)2",Patente
"que comprende: a) al menos un carbamato, tal como carbamato de oxima (tiodicarb), en un intervalo de 1 a 1000 g a/l; y, b) al menos un neonicotinoide ",Patente
"donde la boscalida (2-cloro-n-[2-(4-clorofenil)fenil]piridina-3-carboxamida) y el pirimetanilo (4,6-dimetil-n-fenil-pirimidin-2-amina), se pueden usar",Patente
"donde el triticonazol ((rs)-(e)-5-(4-clorobencilideno)-2,2-dimetil-1-(1h-1,2,4-triazol-1-ilmetil) ciclopentanol), piraclostrobina (metil n-(2-{[1-(4-c",Patente
"donde el triticonazol ((rs)-(e)-5-(4-clorobencilideno)-2,2-dimetil-1-(1h-1,2,4-triazol-1-ilmetil) ciclopentanol) y piraclostrobina (metil n-(2-{[1-(4-",Patente
donde el metodo comprende: a) captar una imagen de una superficie plana a traves de un sistema de captura de imagenes; b) realzar las cualidades de la,Patente
que comprende: a)formar una lechada sulfurosa acuosa que contiene metal precioso; b)someter la lechada a oxidacion parcial para producir una lechada o,Patente
"comprendiendo el arca un cuerpo dotado de una embocadura frontal a la que se acopla una puerta, preferiblemente abisagrada. el dispositivo incorpora u",Patente
"donde el arca comprende un cuerpo dotado de una embocadura frontal a la que se acopla una puerta, preferiblemente abisagrada. el dispositivo incorpora",Patente
"referida a un metodo para producir una composicion que comprende una epotilona, donde dicho proceso consiste en: a) disolver (1s,3s,7s,10r,11s,12s,16r",Patente
"dicha columna de flotacion neumatica abarca una carcasa cilindrica constituida por una parte superior ampliada y la parte inferior, un dispositivo de ",Patente
"se refiere a un conector integrado de los que se utilizan para iniciar las voladuras secuenciales que utilizan detonadores no electricos, que teniendo",Patente
"que comprende un marco y un deposito, el marco forma un sistema continuo, cerrado y flexible de forma poligonal, en donde por lo menos un extremo del ",Patente
"que comprende la utilizacion, como materia prima, de biomasa microbiana oleaginosa obtenida a partir de derivados y residuos de la cana de azucar, la ",Patente
"del tipo formado por una capa de base y otra de piedra o similar, que define la cara vista, donde la capa que constituye la cara vista del panel prese",Patente
que comprende en su parte posterior: a) un par de cubiertas laterales posteriores izquierda y derecha que cubren una porcion lateral de la porcion pos,Patente
"que comprende: a) una pluralidad de llantas no neumaticas dispuestas de manera removible en un solo aro, hechas de un elastomero de poliuretano; b) un",Patente
que comprende: a) una unidad medidora formada por un medidor que tiene dos manometros cercanos entre si; b) una cubierta superior con aberturas para l,Patente
"se refiere a compuestos derivados de piridina de formula (i) donde ra y rb son cada uno h, halogeno, cn, oh, alquilo(c1-c4), entre otros; r6 es haloge",Patente
referido a un cono ajustador de coronas que contiene un orificio circular interno que atraviesa dicho cono ajustador de coronas desde una base superio,Patente
"consiste en un dispositivo de seguridad para el sistema de puesta a tierra, el cual evita el robo del electrodo; dicho dispositivo comprende: a) un di",Patente
"donde la formulacion comprende: a)uno o mas ingredientes activos pesticidas seleccionados entre las avermectinas tales como abamectina, aversectina c,",Patente
"donde el colector comprende una mezcla de nitrilos que tienen cadenas de carbono de diferentes largos (por lo menos 11 atomos de carbono), tal como do",Patente
donde el aparato comprende: a) un medio para hacer girar el recipiente alrededor de un eje; b) un dispositivo de inspeccion optica que incluye al meno,Patente
"referida a un derivado de sulfonamida de formula (i), donde q es un enlace simple, -ch2- o -o-; x es n, nr5, o, s o cr8; y es n, nr6, o, s o cr9; z es",Patente
"referida a un conjugado peptidico analogo a la bombesina de formula [a-(b)n]x-c (i), donde x es un entero de 1 a 3; n es un entero de 1 a 6; a es un q",Patente
referida a una composicion farmaceutica que comprende una sal de sulfato de hidrogeno de 6-(4-bromo-2-cloro-fenilamino)-7-fluoro-3-metil-3h-benzoimida,Patente
"referida a un derivado de pirazolopirimidinona de formula (i), donde h es un grupo heterociclilo definido como un sistema de anillos no aromatico mono",Patente
"que comprende los siguientes pasos: a) formacion de tubos soldados redondos de plata, con maquina de soldado electronico; b) introduccion del alambre ",Patente
"comprende los siguientes pasos: a) formacion de tubos soldados redondos, con maquina de soldado electronico; b) introduccion del alambre de fierro a t",Patente
que comprende los siguientes pasos: a) determinar el contenido de alumina y silice en la mena; b) colocar la mena teniendo alumina mayor al 5% y silic,Patente
que comprende los siguientes pasos: a) determinar el contenido de alumina y silice en la mena; b) colocar la mena teniendo alumina mayor al 5% y silic,Patente
